line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,143,C00929711,Bonterra - EveryAction,Austin,TX,78759,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-06-11,1119.30,,H,11,SB17.6042,202607169890852656,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,142,C00929711,Bonterra - EveryAction,Austin,TX,78759,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising,2026-04-07,559.65,,H,11,SB17.5970,202607169890852656,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,141,C00929711,Beardsley,Austin,TX,78729,,,CLAIRE REYNOLDS FOR CONGRESS,,Reimbursement for shipping expenses,2026-04-11,97.74,,H,11,SB17.6032,202607169890852656,IND,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,140,C00929711,Angoria Hotel,San Angelo,TX,76903,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses,2026-05-02,144.86,,H,11,SB17.5984,202607169890852655,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,139,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-30,173.31,,H,11,SB17.6021,202607169890852655,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,138,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-28,344.26,,H,11,SB17.6020,202607169890852655,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,137,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-21,196.14,,H,11,SB17.6019,202607169890852654,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,136,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-14,128.38,,H,11,SB17.6018,202607169890852654,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,135,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-07,144.99,,H,11,SB17.6017,202607169890852654,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,134,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-31,13.99,,H,11,SB17.6016,202607169890852653,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,133,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-24,31.87,,H,11,SB17.6015,202607169890852653,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,132,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-17,54.75,,H,11,SB17.6014,202607169890852653,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,131,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-10,35.16,,H,11,SB17.6013,202607169890852652,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,130,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-03,10.40,,H,11,SB17.6012,202607169890852652,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,129,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-04-26,52.54,,H,11,SB17.6011,202607169890852652,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,128,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-04-19,179.27,,H,11,SB17.6010,202607169890852651,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,127,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-04-12,56.02,,H,11,SB17.6009,202607169890852651,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,126,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fee,2026-04-05,17.23,,H,11,SB17.6008,202607169890852651,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,140,C00929711,Angoria Hotel,San Angelo,TX,76903,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses,2026-05-02,144.86,,H,11,SB17.5984,202607149875040869,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,139,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-30,173.31,,H,11,SB17.6021,202607149875040869,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,138,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-28,344.26,,H,11,SB17.6020,202607149875040869,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,137,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-21,196.14,,H,11,SB17.6019,202607149875040868,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,136,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-14,128.38,,H,11,SB17.6018,202607149875040868,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,135,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-06-07,144.99,,H,11,SB17.6017,202607149875040868,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,134,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-31,13.99,,H,11,SB17.6016,202607149875040867,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,133,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-24,31.87,,H,11,SB17.6015,202607149875040867,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,132,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-17,54.75,,H,11,SB17.6014,202607149875040867,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,131,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-10,35.16,,H,11,SB17.6013,202607149875040866,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,130,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-05-03,10.40,,H,11,SB17.6012,202607149875040866,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,129,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-04-26,52.54,,H,11,SB17.6011,202607149875040866,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,128,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-04-19,179.27,,H,11,SB17.6010,202607149875040865,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,127,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fees,2026-04-12,56.02,,H,11,SB17.6009,202607149875040865,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,126,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Fee,2026-04-05,17.23,,H,11,SB17.6008,202607149875040865,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,166,C00929711,"Zoom Communications, Inc.",San Jose,CA,95113,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-06-12,188.63,,H,11,SB17.5975,202607149875040878,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,165,C00929711,"Zoom Communications, Inc.",San Jose,CA,95113,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-05-11,188.63,,H,11,SB17.5974,202607149875040878,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,164,C00929711,"Zoom Communications, Inc.",San Jose,CA,95113,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-04-11,188.63,,H,11,SB17.5971,202607149875040877,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,163,C00929711,Southwest Airlines Co.,Dallas,TX,75235,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses,2026-05-24,1160.20,,H,11,SB17.5998,202607149875040877,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,162,C00929711,RUN!,Middletown,DE,19709,,,CLAIRE REYNOLDS FOR CONGRESS,,Website services,2026-06-22,50.00,,H,11,SB17.5980,202607149875040877,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,161,C00929711,RUN!,Middletown,DE,19709,,,CLAIRE REYNOLDS FOR CONGRESS,,Website services,2026-05-19,50.00,,H,11,SB17.5979,202607149875040876,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,160,C00929711,RUN!,Middletown,DE,19709,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-04-18,300.00,,H,11,SB17.5972,202607149875040876,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,159,C00929711,Reynolds,Austin,TX,78720,,,,,In-kind - Booth at Basin Pride,2026-05-06,515.00,,H,11,SB17.6052,202607149875040876,CAN,A,X,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,158,C00929711,Reynolds,Austin,TX,78720,,,,,In-kind - travel expenses,2026-05-03,482.40,,H,11,SB17.6054,202607149875040875,CAN,A,X,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,157,C00929711,PrintMail Pro,Austin,TX,78754,,,CLAIRE REYNOLDS FOR CONGRESS,,Printing services,2026-06-10,1069.52,,H,11,SB17.5996,202607149875040875,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,156,C00929711,"Phoneburner, Inc.",Laguna Beach,CA,92651,,,CLAIRE REYNOLDS FOR CONGRESS,,Phone services,2026-06-22,175.89,,H,11,SB17.6004,202607149875040875,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,155,C00929711,OpusClip,Palo Alto,CA,94301,,,CLAIRE REYNOLDS FOR CONGRESS,,Video editing services,2026-05-05,370.27,,H,11,SB17.6005,202607149875040874,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,154,C00929711,Odessa Marriott Hotel & Conference Center,Odessa,TX,79761,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses,2026-06-09,294.99,,H,11,SB17.6028,202607149875040874,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,153,C00929711,LaJoie,Washington,DC,20007,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses,2026-06-05,1180.00,,H,11,SB17.6043,202607149875040874,IND,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,152,C00929711,Jill Hays Photography,Austin,TX,787294907,,,CLAIRE REYNOLDS FOR CONGRESS,,Photography,2026-06-03,270.63,,H,11,SB17.6000,202607149875040873,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,151,C00929711,"Grassroots Analytics, Inc.",Washington,DC,20001,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-06-02,500.00,,H,11,SB17.5989,202607149875040873,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,150,C00929711,"Grassroots Analytics, Inc.",Washington,DC,20001,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-05-05,283.33,,H,11,SB17.5988,202607149875040873,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,149,C00929711,"Grassroots Analytics, Inc.",Washington,DC,20001,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-05-04,283.33,,H,11,SB17.5987,202607149875040872,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,148,C00929711,"Grassroots Analytics, Inc.",Washington,DC,20001,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-04-13,250.00,,H,11,SB17.5986,202607149875040872,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,147,C00929711,Google,Mountain View,CA,94043,,,CLAIRE REYNOLDS FOR CONGRESS,,Google Workspace,2026-06-01,77.69,,H,11,SB17.5983,202607149875040872,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,146,C00929711,Google,Mountain View,CA,94043,,,CLAIRE REYNOLDS FOR CONGRESS,,Google Workspace,2026-05-01,63.53,,H,11,SB17.5982,202607149875040871,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,145,C00929711,Google,Mountain View,CA,94043,,,CLAIRE REYNOLDS FOR CONGRESS,,Email and file sharing,2026-04-01,47.33,,H,11,SB17.6039,202607149875040871,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,144,C00929711,"Canva US, Inc",Austin,TX,78702,,,CLAIRE REYNOLDS FOR CONGRESS,,Web design services,2026-06-10,85.28,,H,11,SB17.5981,202607149875040871,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,143,C00929711,Bonterra - EveryAction,Austin,TX,78759,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-06-11,1119.30,,H,11,SB17.6042,202607149875040870,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,142,C00929711,Bonterra - EveryAction,Austin,TX,78759,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising,2026-04-07,559.65,,H,11,SB17.5970,202607149875040870,ORG,A,,,,,2026-07-14 22:25:46
17,CLAIRE REYNOLDS FOR CONGRESS,1992872,141,C00929711,Beardsley,Austin,TX,78729,,,CLAIRE REYNOLDS FOR CONGRESS,,Reimbursement for shipping expenses,2026-04-11,97.74,,H,11,SB17.6032,202607149875040870,IND,A,,,,,2026-07-14 22:25:46
