line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,LAUREN4TEXAS,1988187,73,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-23,1.63,,H,37,SB17.19839,202607069874767238,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,72,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-22,63.42,,H,37,SB17.19838,202607069874767238,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,71,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-18,0.82,,H,37,SB17.19837,202607069874767237,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,70,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-17,6.21,,H,37,SB17.19835,202607069874767237,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,69,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-16,64.17,,H,37,SB17.19833,202607069874767237,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,68,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-11,20.13,,H,37,SB17.19832,202607069874767236,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,67,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-10,10.34,,H,37,SB17.19830,202607069874767236,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,66,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-09,1.56,,H,37,SB17.19829,202607069874767236,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,65,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-08,2.16,,H,37,SB17.19828,202607069874767235,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,64,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-05,2.51,,H,37,SB17.19819,202607069874767235,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,63,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-04,1.28,,H,37,SB17.19816,202607069874767235,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,62,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-03,4.81,,H,37,SB17.19815,202607069874767234,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,61,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-02,0.20,,H,37,SB17.19812,202607069874767234,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,60,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-01,3.91,,H,37,SB17.19811,202607069874767234,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,59,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-29,2.05,,H,37,SB17.19806,202607069874767233,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,58,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-28,6.61,,H,37,SB17.19805,202607069874767233,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,57,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-27,3.93,,H,37,SB17.19803,202607069874767233,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,56,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-26,2.06,,H,37,SB17.19801,202607069874767232,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,55,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-22,0.83,,H,37,SB17.19799,202607069874767232,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,54,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-21,3.07,,H,37,SB17.19798,202607069874767232,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,53,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-20,4.31,,H,37,SB17.19797,202607069874767231,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,52,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-19,4.24,,H,37,SB17.19796,202607069874767231,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,51,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-18,0.51,,H,37,SB17.19795,202607069874767231,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,50,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-05-15,1.25,,H,37,SB17.19794,202607069874767230,ORG,A,,,,,2026-07-06 10:56:35
